Id,Weekly_Sales
23_90_2013-5-3,56091.09250595239
23_90_2013-5-10,1600.8794958333333
23_90_2013-5-17,12444.349417559522
23_90_2013-5-24,7064.2744833333345
23_90_2013-5-31,25649.579363541674
23_90_2013-6-7,24916.697228869052
23_90_2013-6-14,5328.91625
23_90_2013-6-21,2393.7064458333325
23_90_2013-6-28,8532.271670833334
23_90_2013-7-5,1626.9509604166662
23_90_2013-7-12,2208.2298333333333
23_90_2013-7-19,696.7567729166666
23_90_2013-7-26,343.60900000000004
23_91_2012-11-2,11240.394566666668
23_91_2012-11-9,12299.1356125
23_91_2012-11-16,62434.31460833332
23_91_2012-11-23,26179.804690476183
23_91_2012-11-30,25420.61829583333
23_91_2012-12-7,5259.336664583331
23_91_2012-12-14,12549.148327083334
23_91_2012-12-21,18505.24711041666
23_91_2012-12-28,2153.680789583333
23_91_2013-1-4,2234.952720833334
23_91_2013-1-11,22800.968077083333
23_91_2013-1-18,21157.47783333333
23_91_2013-1-25,19183.197240476195
23_91_2013-2-1,51206.71493124998
23_91_2013-2-8,3879.5023312499993
23_91_2013-2-15,667.5895773809523
23_91_2013-2-22,63774.447554166676
23_91_2013-3-1,1182.8713979166669
23_91_2013-3-8,4763.206414583336
23_91_2013-3-15,233.5193136904762
23_91_2013-3-22,22279.928334226195
23_91_2013-3-29,69247.7227794643
23_91_2013-4-5,8766.249012202383
23_91_2013-4-12,35451.7413389881
23_91_2013-4-19,19871.53210178572
23_91_2013-4-26,9534.477483333336
23_91_2013-5-3,23216.014049107143
23_91_2013-5-10,34083.84232589286
23_91_2013-5-17,33210.12467291665
23_91_2013-5-24,21451.237329166666
23_91_2013-5-31,39405.58586736112
23_91_2013-6-7,3884.318279761906
23_91_2013-6-14,37263.97317499999
23_91_2013-6-21,25920.317118750012
23_91_2013-6-28,44766.68004375001
23_91_2013-7-5,25288.833136458336
23_91_2013-7-12,1292.7723702380956
23_91_2013-7-19,11796.61354077381
23_91_2013-7-26,4949.069513392857
23_92_2012-11-2,18789.7283172619
23_92_2012-11-9,35720.80200833333
23_92_2012-11-16,5455.7093333333305
23_92_2012-11-23,11183.960881250003
23_92_2012-11-30,8278.4156
23_92_2012-12-7,2250.4644500000004
23_92_2012-12-14,661.7439395833333
23_92_2012-12-21,10734.602866666666
23_92_2012-12-28,7189.140022916667
23_92_2013-1-4,2898.169002083333
23_92_2013-1-11,6789.986535416669
23_92_2013-1-18,6007.125104166667
23_92_2013-1-25,16367.794541666666
23_92_2013-2-1,3298.593943750001
23_92_2013-2-8,1932.5186583333343
23_92_2013-2-15,56202.10455716993
23_92_2013-2-22,55600.59464642856
23_92_2013-3-1,1662.1976916666667
23_92_2013-3-8,12219.390824999999
23_92_2013-3-15,7494.696072916665
23_92_2013-3-22,25783.897744791677
23_92_2013-3-29,25093.989635119055
23_92_2013-4-5,5305.835
23_92_2013-4-12,2816.1864208333327
23_92_2013-4-19,8126.056329166667
23_92_2013-4-26,1641.825755654762
23_92_2013-5-3,2596.76725
23_92_2013-5-10,696.1738625
23_92_2013-5-17,389.85991666666666
23_92_2013-5-24,12052.654575000004
23_92_2013-5-31,13330.479400000002
23_92_2013-6-7,59908.136216666666
23_92_2013-6-14,25839.03150297618
23_92_2013-6-21,25557.156812499998
23_92_2013-6-28,5272.352377083331
23_92_2013-7-5,12640.368447916659
23_92_2013-7-12,19096.68466666666
23_92_2013-7-19,2097.7730270833335
23_92_2013-7-26,2284.3386270833334
23_93_2012-11-2,22884.259964583332
23_93_2012-11-9,21764.903291964292
23_93_2012-11-16,19001.803534821425
23_93_2012-11-23,50641.775095833305
23_93_2012-11-30,3758.1064502976196
23_93_2012-12-7,516.5482604166666
23_93_2012-12-14,61777.381231249994
23_93_2012-12-21,1183.012418154762
23_93_2012-12-28,4719.424231250002
23_93_2013-1-4,284.2592470238095
23_93_2013-1-11,24223.848546726193
23_93_2013-1-18,67994.45528779764
23_93_2013-1-25,8791.26409136905
23_93_2013-2-1,35415.60430565477
23_93_2013-2-8,19364.651281250008
23_93_2013-2-15,9398.538650000002
23_93_2013-2-22,23108.293438690478
23_93_2013-3-1,33922.664584821425
23_93_2013-3-8,33606.77976666666
23_93_2013-3-15,21351.53661458334
23_93_2013-3-22,32648.088246527786
23_93_2013-3-29,3923.6350505952387
23_93_2013-4-5,37141.27211458333
23_93_2013-4-12,25291.951033333346
23_93_2013-4-19,44187.33433541667
23_93_2013-4-26,23323.89795208333
23_93_2013-5-3,1204.064516071429
23_93_2013-5-10,11724.911969940475
23_93_2013-5-17,4849.237814285713
23_93_2013-5-24,17635.24120267856
23_93_2013-5-31,35228.36502916667
23_93_2013-6-7,5428.191052083332
23_93_2013-6-14,10826.323785416667
23_93_2013-6-21,8731.83474583333
23_93_2013-6-28,2100.9383729166666
23_93_2013-7-5,662.2284642857142
23_93_2013-7-12,10123.335154166667
23_93_2013-7-19,7116.439241666669
23_93_2013-7-26,2892.5319604166666
23_94_2012-12-7,6666.564587500002
23_94_2012-12-21,5849.206812500001
23_94_2013-1-11,16137.336041666666
23_94_2013-1-25,3142.7953166666675
23_94_2013-2-15,1986.585461309524
23_94_2013-2-22,55111.15689883658
23_94_2013-3-1,54709.73777648809
23_94_2013-3-8,1545.6186500000001
23_94_2013-3-15,12190.400399999995
23_94_2013-5-10,6945.323835416665
23_94_2013-5-17,25119.062416666682
23_94_2013-5-24,24936.59803095238
23_94_2013-5-31,5315.275
23_94_2013-6-7,2418.13280625
23_94_2013-6-14,745.05865625
23_94_2013-6-21,8072.780325
23_94_2013-6-28,1657.6625681547623
23_94_2013-7-5,2024.309
23_94_2013-7-12,696.0450374999999
23_95_2012-11-2,389.5085833333334
23_95_2012-11-9,10719.10428184524
23_95_2012-11-16,12105.073001488092
23_95_2012-11-23,56996.79407916665
23_95_2012-11-30,25499.80676339285
23_95_2012-12-7,25144.26848125
23_95_2012-12-14,5232.430579166665
23_95_2012-12-21,12591.32930208333
23_95_2012-12-28,17995.34316041666
23_95_2013-1-4,2096.30294375
23_95_2013-1-11,2253.03660625
23_95_2013-1-18,22792.354099999997
23_95_2013-1-25,20971.164623214296
23_95_2013-2-1,18956.50427916667
23_95_2013-2-8,50323.29101101187
23_95_2013-2-15,3606.1701199404756
23_95_2013-2-22,490.3727499999999
23_95_2013-3-1,62879.348155059546
23_95_2013-3-8,1179.9083119047618
23_95_2013-3-15,4737.544564583335
23_95_2013-3-22,278.30562827380953
23_95_2013-3-29,21320.048887499997
23_95_2013-4-5,65965.80060758928
23_95_2013-4-12,8498.669958630951
23_95_2013-4-19,35068.52986607144
23_95_2013-4-26,17818.82611428572
23_95_2013-5-3,9479.345191666669
23_95_2013-5-10,23368.08869077381
23_95_2013-5-17,33821.485358333324
23_95_2013-5-24,33226.63952083332
23_95_2013-5-31,22862.635045833336
23_95_2013-6-7,35350.58520277777
23_95_2013-6-14,4035.4303562500004
23_95_2013-6-21,37024.71070000001
23_95_2013-6-28,25702.976233928573
23_95_2013-7-5,45804.95268125001
23_95_2013-7-12,24862.56708645833
23_95_2013-7-19,1190.80407202381
23_95_2013-7-26,11647.113931249998
23_96_2012-11-2,4617.028252976189
23_96_2012-11-9,17223.737773511897
23_96_2012-11-16,36115.42835416667
23_96_2012-11-23,5414.750212499996
23_96_2012-11-30,11281.514827083334
23_96_2012-12-7,9680.861435416664
23_96_2012-12-14,1988.6190458333335
23_96_2012-12-21,639.3056732142857
23_96_2012-12-28,9958.714048511905
23_96_2013-1-4,7118.468858333335
23_96_2013-1-11,2852.5209645833334
23_96_2013-1-18,6623.790561458334
23_96_2013-1-25,5876.202889583335
23_96_2013-2-1,15737.785902083337
23_96_2013-2-8,3152.2331586309538
23_96_2013-2-15,2530.3921279761907
23_96_2013-2-22,54405.16368125003
23_96_2013-3-1,55049.98739732143
23_96_2013-3-8,1768.525803869048
23_96_2013-3-15,12509.576145833335
23_96_2013-3-22,6395.060795833332
23_96_2013-3-29,25069.02648645834
23_96_2013-4-5,24966.291539285718
23_96_2013-4-12,5816.369583333333
23_96_2013-4-19,2486.4795437500006
23_96_2013-4-26,824.0665729166665
23_96_2013-5-3,7957.156591369048
23_96_2013-5-10,1567.0090139880951
23_96_2013-5-17,2320.4964999999997
23_96_2013-5-24,677.7494895833335
23_96_2013-5-31,384.7279583333334
23_96_2013-6-7,10578.803810416668
23_96_2013-6-14,11241.494257738093
23_96_2013-6-21,56267.241402083324
23_96_2013-6-28,24733.584352678572
23_96_2013-7-5,24766.870175
23_96_2013-7-12,5321.945329166664
23_96_2013-7-19,12762.95388958333
23_96_2013-7-26,18036.897374999993
23_97_2012-11-2,2193.4623083333345
23_97_2012-11-9,2308.9897979166667
23_97_2012-11-16,22765.012637500004
23_97_2012-11-23,21761.984343750006
23_97_2012-11-30,18833.80458333333
23_97_2012-12-7,50595.38907708332
23_97_2012-12-14,3727.8579624999993
23_97_2012-12-21,63879.39327500002
23_97_2012-12-28,1295.6092047619052
23_97_2013-1-4,4764.734275000001
23_97_2013-1-11,20401.162900000003
23_97_2013-1-18,64140.45413020834
23_97_2013-1-25,12834.390351041668
23_97_2013-2-1,34327.028558630955
23_97_2013-2-8,19560.032635416672
23_97_2013-2-15,9590.083835416666
23_97_2013-2-22,23189.09951160714
23_97_2013-3-1,33838.30456666666
23_97_2013-3-8,31790.50256666667
23_97_2013-3-15,21595.74653333334
23_97_2013-3-22,26909.66848194445
23_97_2013-3-29,4066.1117791666666
23_97_2013-4-5,37594.55056458333
23_97_2013-4-12,25487.34584285715
23_97_2013-4-19,45526.994043750026
23_97_2013-4-26,24453.307780208335
23_97_2013-5-3,6834.005203869051
23_97_2013-5-10,1227.16304375
23_97_2013-5-17,10783.61676458333
23_97_2013-5-24,4656.496792559522
23_97_2013-5-31,17142.864925595226
23_97_2013-6-7,35180.183406250006
23_97_2013-6-14,5412.711704166666
23_97_2013-6-21,11256.02374791667
23_97_2013-6-28,6944.553145833331
23_97_2013-7-5,2234.8277229166674
23_97_2013-7-12,718.2489125
23_97_2013-7-19,9308.566254166668
23_97_2013-7-26,7028.766606250001
23_98_2012-11-2,2855.3124354166666
23_98_2012-11-9,6630.594369791666
23_98_2012-11-16,5808.480879166668
23_98_2012-11-23,15803.92061041667
23_98_2012-11-30,3155.3556669642867
23_98_2012-12-7,1866.2925842261902
23_98_2012-12-14,54697.59399791667
23_98_2012-12-21,54729.58784940476
23_98_2012-12-28,1977.3119622023817
23_98_2013-1-4,12490.229316666668
23_98_2013-1-11,6574.54863125
23_98_2013-1-18,24306.51810833334
23_98_2013-1-25,24899.09296636905
23_98_2013-2-1,5568.22725
23_98_2013-2-8,2595.3619895833335
23_98_2013-2-15,707.77865625
23_98_2013-2-22,8026.2445895833325
23_98_2013-3-1,1456.0406723214285
23_98_2013-3-8,2333.7314374999996
23_98_2013-3-15,703.4951666666666
23_98_2013-3-22,377.1852916666668
23_98_2013-3-29,11543.529691666668
23_98_2013-4-5,11036.404470833328
23_98_2013-4-12,58181.75748541662
23_98_2013-4-19,24802.26569226191
23_98_2013-4-26,24606.01751875
23_98_2013-5-3,5174.7417708333305
23_98_2013-5-10,12585.892047916663
23_98_2013-5-17,18808.339942708328
23_98_2013-6-7,2218.2019416666662
23_98_2013-6-14,2290.8205875
23_98_2013-6-21,22312.908595833338
23_98_2013-6-28,21444.3293625
23_98_2013-7-5,19072.195270833334
23_98_2013-7-12,53264.19443958333
23_98_2013-7-26,3326.5162113095225
23_99_2012-12-28,62013.86322291667
23_99_2013-1-4,2135.289516666667
23_99_2013-1-25,4668.296647916668
23_99_2013-4-26,348.80511011904764
24_1_2012-11-2,16936.21197083333
24_1_2012-11-9,37588.124783333325
24_1_2012-11-16,10059.458381250002
24_1_2012-11-23,29207.82816458334
24_1_2012-11-30,22161.95227708333
24_1_2012-12-7,8062.358773214289
24_1_2012-12-14,18390.39943333334
24_1_2012-12-21,51766.98491656745
24_1_2012-12-28,21568.295072023815
24_1_2013-1-4,25329.45077916667
24_1_2013-1-11,13743.82595580357
24_1_2013-1-18,4716.027480330086
24_1_2013-1-25,28806.054047916656
24_1_2013-2-1,15439.674671130959
24_1_2013-2-8,27804.49651875
24_1_2013-2-15,12342.215629166667
24_1_2013-2-22,7322.069181249998
24_1_2013-3-1,97.84375208333337
24_1_2013-3-8,4890.47074375
24_1_2013-3-15,5344.591196726191
24_1_2013-3-22,9980.267327083335
24_1_2013-3-29,20703.744902083345
24_1_2013-4-5,3746.6665875
24_1_2013-4-12,9902.024610416669
24_1_2013-4-19,5675.177293452381
24_1_2013-4-26,1938.7305083333335
24_1_2013-5-3,689.5625333333334
24_1_2013-5-10,5112.233041071426
24_1_2013-5-17,3363.451420833335
24_1_2013-5-24,1533.7962383928573
24_1_2013-5-31,3579.1396187500004
24_1_2013-6-7,3122.8661291666667
24_1_2013-6-14,18396.2621125
24_1_2013-6-21,2993.2013416666664
24_1_2013-6-28,1803.4441458333336
24_1_2013-7-5,2819.7150145833325
24_1_2013-7-12,59091.74000416669
24_1_2013-7-19,49207.18627886904
24_1_2013-7-26,1959.2029476190473
24_2_2012-11-2,6503.13696547619
24_2_2012-11-9,3998.417154166667
24_2_2012-11-16,13963.17193125
24_2_2012-11-23,3903.827799999999
24_2_2012-11-30,1246.3687499999999
24_2_2012-12-7,1071.007642559524
24_2_2012-12-14,323.5047083333333
24_2_2012-12-21,10973.214843749998
24_2_2012-12-28,798.7525145833334
24_2_2013-1-4,1965.8494999999998
24_2_2013-1-11,476.6966166666668
24_2_2013-1-18,169.97750000000002
24_2_2013-1-25,8506.371760416669
24_2_2013-2-1,4985.287639583333
24_2_2013-2-8,51127.24009791668
24_2_2013-2-15,14135.988639583331
24_2_2013-2-22,20431.846720833335
24_2_2013-3-1,28061.82141130952
24_2_2013-3-8,24809.286922619034
24_2_2013-3-15,16750.84994047619
24_2_2013-3-22,4576.951510416666
24_2_2013-3-29,1748.2569642857143
24_2_2013-4-5,29780.119870833343
24_2_2013-4-12,73922.12588958336
24_2_2013-4-19,53071.21251309523
24_2_2013-4-26,124349.19794583335
24_2_2013-5-3,43684.46286874999
24_2_2013-5-10,51194.261645833336
24_2_2013-5-17,93195.16752708332
24_2_2013-5-24,11539.692124999998
24_2_2013-5-31,19076.87919375
24_2_2013-6-7,9313.183822916666
24_2_2013-6-14,363.20267708333324
24_2_2013-6-21,14185.493156250002
24_2_2013-6-28,36994.906323511896
24_2_2013-7-5,10105.207060416664
24_2_2013-7-12,28897.294787500003
24_2_2013-7-19,22537.47431458334
24_2_2013-7-26,7956.12780654762
24_3_2012-11-2,15964.498175
24_3_2012-11-9,51756.76172490079
24_3_2012-11-16,14603.41696875
24_3_2012-11-23,23430.482231547623
24_3_2012-11-30,13397.843765624997
24_3_2012-12-7,3583.001909226191
24_3_2012-12-14,28779.690404910703
24_3_2012-12-21,15255.306650595241
24_3_2012-12-28,5685.32294375
24_3_2013-1-4,12762.666825000004
24_3_2013-1-11,5111.993185416665
24_3_2013-1-18,100.52417708333338
24_3_2013-1-25,4884.7891312500005
24_3_2013-2-1,5296.221263392858
24_3_2013-2-8,9880.576672916666
24_3_2013-2-15,18612.86094583335
24_3_2013-2-22,3172.5948687499995
24_3_2013-3-1,7856.02943452381
24_3_2013-3-8,5455.981654166667
24_3_2013-3-15,1965.7000333333333
24_3_2013-3-22,636.2233131944447
24_3_2013-3-29,5013.527833333332
24_3_2013-4-5,2996.0990166666666
24_3_2013-4-12,1394.5097250000001
24_3_2013-4-19,3208.2856663690477
24_3_2013-4-26,2939.652306249999
24_3_2013-5-3,11872.648979166666
24_3_2013-5-10,2515.3152874999996
24_3_2013-5-17,1871.2226729166669
24_3_2013-5-24,2776.1675749999995
24_3_2013-5-31,59312.48976354169
24_3_2013-6-7,49118.94846875
24_3_2013-6-14,1605.498005952381
24_3_2013-6-21,5937.02152797619
24_3_2013-6-28,4000.001233333334
24_3_2013-7-5,13808.678774999998
24_3_2013-7-12,3801.3133499999994
24_3_2013-7-19,1212.8328422619047
24_3_2013-7-26,1121.2003979166666
24_4_2012-11-2,299.3930625
24_4_2012-11-9,12100.602364583332
24_4_2012-11-16,514.06821875
24_4_2012-11-23,1652.3011369047617
24_4_2012-11-30,640.9468666666663
24_4_2012-12-7,176.6720535714286
24_4_2012-12-14,7179.860839583331
24_4_2012-12-21,6150.297312499994
24_4_2012-12-28,49056.47043333334
24_4_2013-1-4,13885.19208020833
24_4_2013-1-11,20777.8325970238
24_4_2013-1-18,27735.125336309517
24_4_2013-1-25,23855.694836904753
24_4_2013-2-1,16797.416141666665
24_4_2013-2-8,4714.0041520833365
24_4_2013-2-15,1698.4134196428574
24_4_2013-2-22,29851.11162083334
24_4_2013-3-1,76215.83394375003
24_4_2013-3-8,53595.40574374999
24_4_2013-3-15,124357.58252395834
24_4_2013-3-22,43384.27605416666
24_4_2013-3-29,49007.95261130951
24_4_2013-4-5,88384.63730416668
24_4_2013-4-12,10697.025029166663
24_4_2013-4-19,18130.375675297615
24_4_2013-4-26,8841.429581845237
24_4_2013-5-3,334.59301339285696
24_4_2013-5-10,16118.159825
24_4_2013-5-17,36867.1323422619
24_4_2013-5-24,10250.141608035712
24_4_2013-5-31,29024.54257708333
24_4_2013-6-7,21665.68741041667
24_4_2013-6-14,7986.682806547619
24_4_2013-6-21,17538.120020833336
24_4_2013-6-28,52020.74419484127
24_4_2013-7-5,17422.387581250005
24_4_2013-7-12,24423.219335416674
24_4_2013-7-19,13508.614078720237
24_4_2013-7-26,3901.4867541666667
24_5_2012-11-2,28808.61933645832
24_5_2012-11-9,14942.273279761914
24_5_2012-11-16,7299.887804166667
24_5_2012-11-23,12579.364495833335
24_5_2012-11-30,5222.142211607142
24_5_2012-12-7,97.1468770833334
24_5_2012-12-14,4599.379745833333
24_5_2012-12-21,5002.629388392859
24_5_2012-12-28,9535.151187499998
24_5_2013-1-4,18810.61585000001
24_5_2013-1-11,3726.079229166665
24_5_2013-1-18,8812.861310416667
24_5_2013-1-25,5321.131224999999
24_5_2013-2-1,1927.15920625
24_5_2013-2-8,630.9318270833335
24_5_2013-2-15,5037.343029166665
24_5_2013-2-22,2919.744297916667
24_5_2013-3-1,1625.5883916666667
24_5_2013-3-8,3343.4784288690475
24_5_2013-3-15,3001.854368749999
24_5_2013-3-22,14083.16213333334
24_5_2013-3-29,2757.0325500000004
24_5_2013-4-5,1865.4086867559527
24_5_2013-4-12,2794.3156270833333
24_5_2013-4-19,58611.956110416664
24_5_2013-4-26,48608.63829791667
24_5_2013-5-3,1706.6218247023812
24_5_2013-5-10,6191.407846726191
24_5_2013-5-17,3985.6873208333323
24_5_2013-5-24,13486.178685416671
24_5_2013-5-31,3963.666658333333
24_5_2013-6-7,1360.3407291666667
24_5_2013-6-14,1178.0148041666669
24_5_2013-6-21,307.61541666666665
24_5_2013-6-28,11691.943841666664
24_5_2013-7-5,538.8947145833333
24_5_2013-7-12,1825.8452499999996
24_5_2013-7-19,622.1822416666666
24_5_2013-7-26,165.28672023809528
24_6_2012-11-2,7347.613197321427
24_6_2012-11-9,4998.916401488095
24_6_2012-11-16,49028.40586458334
24_6_2012-11-23,14068.14036458333
24_6_2012-11-30,20456.50018541666
24_6_2012-12-7,28137.974216666673
24_6_2012-12-14,24766.22249970238
24_6_2012-12-21,17230.246339583337
24_6_2012-12-28,4634.3515354166675
24_6_2013-1-4,1757.2468750000003
24_6_2013-1-11,30097.85914791667
24_6_2013-1-18,75275.65391666669
24_6_2013-1-25,52843.53774226189
24_6_2013-2-1,123976.23230000003
24_6_2013-2-8,43682.73547499999
24_6_2013-2-15,49206.700627976184
24_6_2013-2-22,89195.779775
24_6_2013-3-1,11124.613860416672
24_6_2013-3-8,18357.38500446428
24_6_2013-3-15,9015.558318749998
24_6_2013-3-22,161.00157589285718
24_6_2013-3-29,23528.841395833333
24_6_2013-4-5,45760.84335446429
24_6_2013-4-12,11884.636835119049
24_6_2013-4-19,29468.027433333336
24_6_2013-4-26,21552.963120833338
24_6_2013-5-3,10356.960337797618
24_6_2013-5-10,76827.44938750003
24_6_2013-5-17,51961.21000624999
24_6_2013-5-24,14595.959666666666
24_6_2013-5-31,23855.390896130957
24_6_2013-6-7,16115.479859374998
24_6_2013-6-14,3482.1924669642867
24_6_2013-6-21,27746.77980416667
24_6_2013-6-28,15973.290783928576
24_6_2013-7-5,8411.279645833334
24_6_2013-7-12,13315.969087499998
24_6_2013-7-19,6674.674467559521
24_6_2013-7-26,141.8885166666667
24_7_2012-11-2,6419.876847916664
24_7_2012-11-9,7241.666131249998
24_7_2012-11-16,13224.180550297617
24_7_2012-11-23,17716.829679166673
24_7_2012-11-30,3090.3717895833324
24_7_2012-12-7,8212.85970327381
24_7_2012-12-14,5456.930095833334
24_7_2012-12-21,2296.7938875000004
24_7_2012-12-28,633.6459395833334
24_7_2013-1-4,6555.829654464283
24_7_2013-1-11,3034.9085520833332
24_7_2013-1-18,1717.963410416667
24_7_2013-1-25,3414.1505208333338
24_7_2013-2-1,3064.419289583333
24_7_2013-2-8,11470.117622916665
24_7_2013-2-15,2744.7868520833335
24_7_2013-2-22,1590.1547502976196
24_7_2013-3-1,2760.6219812500003
24_7_2013-3-8,57964.04328437501
24_7_2013-3-15,48697.35147291666
24_7_2013-3-22,2376.513310416666
24_7_2013-3-29,5416.500372619046
24_7_2013-4-5,4694.764195833333
24_7_2013-4-12,15962.320387499998
24_7_2013-4-19,3805.3828535714283
24_7_2013-4-26,1174.405029761905
24_7_2013-5-3,2923.9190020833344
24_7_2013-5-10,297.62725
24_7_2013-5-17,10403.389710416664
24_7_2013-5-24,600.755919345238
24_7_2013-5-31,1936.820333333333
24_7_2013-6-7,1075.3983937500004
24_7_2013-6-14,256.28165
24_7_2013-6-21,18643.653808333336
24_7_2013-6-28,8518.337395833329
24_7_2013-7-5,379092.38846458343
24_7_2013-7-12,16109.27181041666
24_7_2013-7-19,21139.88387395833
24_7_2013-7-26,30495.46277083332
24_8_2012-11-2,25523.635258035716
24_8_2012-11-9,22135.254347916674
24_8_2012-11-16,5923.155968749999
24_8_2012-11-23,1730.183665277778
24_8_2012-11-30,30114.918150000005
24_8_2012-12-7,87043.39749285711
24_8_2012-12-14,53399.66024999998
24_8_2012-12-21,122395.11244062505
24_8_2012-12-28,43349.85553958335
24_8_2013-1-4,49221.76965624998
24_8_2013-1-11,88595.36007916667
24_8_2013-1-18,14575.934835416669
24_8_2013-1-25,18169.835018749996
24_8_2013-2-1,11060.390820833338
24_8_2013-2-8,3345.5415625
24_8_2013-2-15,20806.203547916663
24_8_2013-2-22,45802.3945732143
24_8_2013-3-1,12023.298504761904
24_8_2013-3-8,29360.97107708333
24_8_2013-3-15,19703.946035416673
24_8_2013-3-22,8425.720044047619
24_8_2013-3-29,15915.438379166668
24_8_2013-4-5,51710.9466157738
24_8_2013-4-12,14470.585322916668
24_8_2013-4-19,23655.676254464288
24_8_2013-4-26,16235.080871875001
24_8_2013-5-3,3516.1509273809525
24_8_2013-5-10,27924.287577232142
24_8_2013-5-17,14508.394575595245
24_8_2013-5-24,8053.871635416668
24_8_2013-5-31,13011.990410416667
24_8_2013-6-7,8507.45986220238
24_8_2013-6-14,139.9065625
24_8_2013-6-21,5798.1768041666655
24_8_2013-6-28,6779.802354166665
24_8_2013-7-5,11379.514070833331
24_8_2013-7-12,17892.000204166674
24_8_2013-7-19,2975.612227083332
24_8_2013-7-26,7936.075130357143
24_9_2012-11-2,5300.0534166666675
24_9_2012-11-9,1805.69745625
24_9_2012-11-16,602.6337520833334
24_9_2012-11-23,4922.805126190475
24_9_2012-11-30,2901.7414375
24_9_2012-12-7,1721.5536916666667
24_9_2012-12-14,3029.819547916666
24_9_2012-12-21,2603.290035416667
24_9_2012-12-28,11545.28219017857
24_9_2013-1-4,2740.30210625
24_9_2013-1-11,1659.6325297619048
24_9_2013-1-18,2749.867854166667
24_9_2013-1-25,59630.696542708356
24_9_2013-2-1,49396.90343749999
24_9_2013-2-8,1752.986420535714
24_9_2013-2-15,5375.175930952379
24_9_2013-2-22,4078.212483333333
24_9_2013-3-1,16212.456822916658
24_9_2013-3-8,3848.979647321428
24_9_2013-3-15,1320.6070833333335
24_9_2013-3-22,1804.9382175595238
24_9_2013-3-29,300.65593750000005
24_9_2013-4-5,10373.723824999997
24_9_2013-4-12,593.7471279761904
24_9_2013-4-19,2168.7063452380953
24_9_2013-4-26,659.7823276785714
24_9_2013-5-3,179.6905
24_9_2013-5-10,7548.941013988093
24_9_2013-5-17,7204.374357291663
24_9_2013-5-24,49879.325075000015
24_9_2013-5-31,13420.68133541666
24_9_2013-6-7,20989.262080208333
24_9_2013-6-14,29416.78508541666
24_9_2013-6-21,25497.203330952376
24_9_2013-6-28,21427.047891666673
24_9_2013-7-5,5872.632077083333
24_9_2013-7-12,1747.1159931547622
24_9_2013-7-19,29994.65041250001
24_9_2013-7-26,85934.25627202378
24_10_2012-11-2,53436.05585833332
24_10_2012-11-9,122808.4903260417
24_10_2012-11-16,43403.49360833334
24_10_2012-11-23,49126.76677380951
24_10_2012-11-30,88860.39857916665
24_10_2012-12-7,13758.266441666661
24_10_2012-12-14,18091.583674999998
24_10_2012-12-21,9391.001437202383
24_10_2012-12-28,18401.332937500003
24_10_2013-1-4,38514.259404166674
24_10_2013-1-11,10479.361316369048
24_10_2013-1-18,29297.966464583333
24_10_2013-1-25,21940.931293750004
24_10_2013-2-1,7968.00061904762
24_10_2013-2-8,15273.155166666667
24_10_2013-2-15,51815.696877579365
24_10_2013-2-22,14603.041385416673
24_10_2013-3-1,24534.56346071429
24_10_2013-3-8,13166.013003720242
24_10_2013-3-15,3638.83174702381
24_10_2013-3-22,28313.63202485119
24_10_2013-3-29,14868.871779761912
24_10_2013-4-5,7543.7128708333385
24_10_2013-4-12,12493.244950000006
24_10_2013-4-19,11228.117457738095
24_10_2013-4-26,102.64894791666673
24_10_2013-5-3,4657.763302083333
24_10_2013-5-10,5008.552262500002
24_10_2013-5-17,9719.952181249999
24_10_2013-5-24,18632.645876388902
24_10_2013-5-31,3057.1835708333324
24_10_2013-6-7,7820.417497023811
24_10_2013-6-14,5465.2269541666665
24_10_2013-6-21,1868.6242604166666
24_10_2013-6-28,668.81190625
24_10_2013-7-5,5095.950791666664
24_10_2013-7-12,3086.3755166666674
24_10_2013-7-19,1704.7552145833336
24_10_2013-7-26,3458.0214770833336
24_11_2012-11-2,2890.945389583333
24_11_2012-11-9,11905.31921458333
24_11_2012-11-16,2717.8673270833333
24_11_2012-11-23,2002.0850773809518
24_11_2012-11-30,2657.595052083333
24_11_2012-12-7,60252.56873854168
24_11_2012-12-14,49093.0879
24_11_2012-12-21,2215.8803226190475
24_11_2012-12-28,5817.297275000002
24_11_2013-1-4,4090.6261354166663
24_11_2013-1-11,14098.876491666664
24_11_2013-1-18,3847.1123550595244
24_11_2013-1-25,1429.5579166666669
24_11_2013-2-1,1217.3350180555558
24_11_2013-2-8,299.0180625
24_11_2013-2-15,11278.72211458333
24_11_2013-2-22,695.4279104166666
24_11_2013-3-1,2983.6236458333337
24_11_2013-3-8,664.8542776785715
24_11_2013-3-15,181.11501190476193
24_11_2013-3-22,10141.010708333331
24_11_2013-3-29,6012.125812499998
24_11_2013-4-5,49243.63134166668
24_11_2013-4-12,14490.026206249993
24_11_2013-4-19,20032.885707291665
24_11_2013-4-26,28614.31145416666
24_11_2013-5-3,24258.9809827381
24_11_2013-5-10,17042.242554166667
24_11_2013-5-17,4678.247500000001
24_11_2013-5-24,1734.211920833334
24_11_2013-5-31,29972.76935625
24_11_2013-6-7,73800.9437479167
24_11_2013-6-14,53470.12657083331
24_11_2013-6-21,123623.41777395834
24_11_2013-6-28,43889.5688
24_11_2013-7-5,49405.29835714284
24_11_2013-7-12,90181.53309255952
24_11_2013-7-19,11293.749595833335
